iter	Logloss
641	0.004652340021
642	0.004642106526
643	0.004635852842
644	0.004615895428
645	0.004601008856
646	0.004583595048
647	0.00457701683
648	0.004567992509
649	0.004549622536
650	0.004534902146
651	0.004524973257
652	0.004511904716
653	0.004496836306
654	0.004487370021
655	0.004477825449
656	0.004456806539
657	0.00444103426
658	0.004432391765
659	0.004420641999
660	0.004415087913
661	0.004408128938
662	0.004391005858
663	0.004382068719
664	0.004371428134
665	0.0043555217
666	0.004348213993
667	0.004334720569
668	0.004325044689
669	0.004314657468
670	0.004305522122
671	0.004288695819
672	0.00426712819
673	0.004254555346
674	0.004248452187
675	0.004239550633
676	0.004233890861
677	0.004228172729
678	0.004210967448
679	0.004201410066
680	0.004194041508
681	0.004180708216
682	0.004167956737
683	0.004161187784
684	0.004152412201
685	0.00413926395
686	0.004133171822
687	0.004125421083
688	0.004111099955
689	0.004095199927
690	0.004088828101
691	0.004077042395
692	0.004061064435
693	0.004048573081
694	0.004041163245
695	0.004034037377
696	0.004021946352
697	0.00400610575
698	0.004002030928
699	0.003992307008
700	0.003985979664
701	0.003976156462
702	0.003967885829
703	0.003963117457
704	0.003953658289
705	0.003941958342
706	0.003939531454
707	0.003933693046
708	0.003923723947
709	0.003916726895
710	0.003909751906
711	0.003898767927
712	0.003890926091
713	0.003876917398
714	0.003865921675
715	0.003858008314
716	0.003849683591
717	0.003840760687
718	0.00382631003
719	0.003818901261
720	0.003809444228
721	0.003795957565
722	0.003790423052
723	0.003779761471
724	0.003773833033
725	0.003768709524
726	0.00376409737
727	0.003755924951
728	0.003748910819
729	0.00373934027
730	0.003729041299
731	0.003714982075
732	0.003708364003
733	0.003701757317
734	0.003697206013
735	0.003687877086
736	0.003681499211
737	0.003671379943
738	0.003658439508
739	0.003650913666
740	0.003643003151
741	0.003637122396
742	0.003629753127
743	0.00361879121
744	0.003611945038
745	0.00360483625
746	0.003595778124
747	0.003590178846
748	0.003581069832
749	0.003575633533
750	0.003565043478
751	0.003558479138
752	0.003553336058
753	0.003553338905
754	0.003543522465
755	0.003537209354
756	0.003528908117
757	0.003521845946
758	0.003509238941
759	0.003501352267
760	0.003494468376
761	0.003487522922
762	0.003477370205
763	0.00347132327
764	0.003465491622
765	0.003455725713
766	0.003446244482
767	0.003436534084
768	0.003430950108
769	0.003424458717
770	0.003416424367
771	0.003409870703
772	0.003404462871
773	0.003394250016
774	0.003389213334
775	0.003379232492
776	0.003367723636
777	0.003363058104
778	0.003352001532
779	0.003346516125
780	0.00333851131
781	0.003333895242
782	0.003321165113
783	0.003316383575
784	0.00331103695
785	0.003306150792
786	0.003297815038
787	0.003293160182
788	0.003285930406
789	0.003277890362
790	0.003272665792
791	0.003266366204
792	0.003260631704
793	0.003251994546
794	0.003240714856
795	0.003232094779
796	0.00322704671
797	0.003215207627
798	0.003203647528
799	0.003193169921
800	0.003188590505
801	0.003183649547
802	0.003176173879
803	0.003171533969
804	0.003162129957
805	0.003155996906
806	0.003148454339
807	0.003138547157
808	0.003134141039
809	0.003123299399
810	0.00311597212
811	0.003105659627
812	0.003102743092
813	0.003097038127
814	0.00309283769
815	0.003088274643
816	0.003081633084
817	0.003076123124
818	0.003067349676
819	0.003062931459
820	0.003058857704
821	0.003054397142
822	0.003050061838
823	0.003043778975
824	0.00303558556
825	0.00303121823
826	0.003028290307
827	0.003020623193
828	0.00301239704
829	0.003007492379
830	0.003001352566
831	0.002993216799
832	0.002989458326
833	0.00298201682
834	0.00297745911
835	0.00297303698
836	0.002968469662
837	0.002963206305
838	0.002958122118
839	0.002954064198
840	0.002948456736
841	0.002940464198
842	0.002934686106
843	0.002929722729
844	0.002921061373
845	0.002912450548
846	0.002908288899
847	0.002900244585
848	0.002893377774
849	0.002889286226
850	0.002884484049
851	0.00287890114
852	0.002878874807
853	0.002875347458
854	0.002868032989
855	0.002864451195
856	0.002857956957
857	0.002849121414
858	0.002842236277
859	0.002838604486
860	0.002830047394
861	0.002823786059
862	0.002818883711
863	0.002816257014
864	0.002809379884
865	0.002804170438
866	0.002795928628
867	0.002791425185
868	0.002785525037
869	0.002779952626
870	0.00276937805
871	0.002765814226
872	0.0027621529
873	0.00275888443
874	0.002748312345
875	0.00274286021
876	0.002739316136
877	0.002736253881
878	0.002728558476
879	0.002725323812
880	0.002720378228
881	0.002716251452
882	0.002710634737
883	0.00270766091
884	0.002704593495
885	0.002700353736
886	0.00269698901
887	0.002691032993
888	0.002686835047
889	0.002684297846
890	0.002679870734
891	0.002675440418
892	0.002671632482
893	0.002667459445
894	0.002664917796
895	0.002660812727
896	0.002656902484
897	0.00265270863
898	0.002643901555
899	0.002639676208
900	0.002632463156
901	0.002625433011
902	0.002619338747
903	0.002615015898
904	0.002608391242
905	0.002605147326
906	0.002599598579
907	0.002593618187
908	0.002587694197
909	0.002583793918
910	0.002577927931
911	0.002572118524
912	0.002568330516
913	0.002562540681
914	0.002559345872
915	0.00255377862
916	0.00255040731
917	0.002545585027
918	0.002540949565
919	0.002536979362
920	0.002536990749
921	0.002530116643
922	0.002527027699
923	0.002523963665
924	0.002519968019
925	0.002514864438
926	0.002509917964
927	0.002501141491
928	0.002497645101
929	0.002494750272
930	0.002487290973
931	0.00248274732
932	0.002482254825
933	0.002475139098
934	0.002475146037
935	0.002469938549
936	0.002464335534
937	0.002461718979
938	0.002457626186
939	0.002451690097
940	0.002446487235
941	0.002441549657
942	0.002435178365
943	0.002429949348
944	0.002429952194
945	0.00242827508
946	0.002424623539
947	0.002418522515
948	0.002414526512
949	0.002408970114
950	0.00240428163
951	0.00240428163
952	0.002399928356
953	0.002395691267
954	0.002392224411
955	0.002385641212
956	0.002379179001
957	0.002372889376
958	0.002366709353
959	0.002363220613
960	0.002356749506
961	0.002351926868
962	0.002347672341
963	0.002341643376
964	0.002337381377
965	0.002337358247
966	0.002331847041
967	0.002326719441
968	0.00232251758
969	0.002317425208
970	0.002313329569
971	0.002310107893
972	0.002306023996
973	0.002302837728
974	0.002297893923
975	0.002292631099
976	0.002288931341
977	0.002284102298
978	0.002278554262
979	0.002278479178
980	0.002274548118
981	0.002270473829
982	0.002265066887
983	0.002260546186
984	0.002255270019
985	0.002251458346
986	0.002247951992
987	0.002247949145
988	0.002247944875
989	0.002247938825
990	0.002247935622
991	0.002243936951
992	0.002243936596
993	0.002240023684
994	0.002236658068
995	0.002233023074
996	0.002233036241
997	0.00223301311
998	0.002233012221
999	0.002233011331
